2021-мар.-04 20:25:33 [main] 55   evel c.d.m.MusicServiceApplication                       -  Starting MusicServiceApplication using Java 15 on DESKTOP-1TQT759 with PID 576 (B:\Lessons\NC_2\MusicService\target\classes started by Дима in B:\Lessons\NC_2\MusicService) 
2021-03-04 20:54:24,765 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - Starting MusicServiceApplication using Java 15 on DESKTOP-1TQT759 with PID 9592 (B:\Lessons\NC_2\MusicService\target\classes started by Дима in B:\Lessons\NC_2\MusicService)
2021-03-04 20:54:24,780 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - No active profile set, falling back to default profiles: default
2021-03-04 20:54:26,827 INFO  [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8680 (http)
2021-03-04 20:54:26,857 INFO  [main] org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8680"]
2021-03-04 20:54:26,859 INFO  [main] org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-03-04 20:54:26,860 INFO  [main] org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.41]
2021-03-04 20:54:26,988 INFO  [main] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-03-04 20:54:26,989 INFO  [main] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2106 ms
2021-03-04 20:54:27,257 INFO  [main] org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-03-04 20:54:27,480 INFO  [main] org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8680"]
2021-03-04 20:54:27,511 INFO  [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8680 (http) with context path ''
2021-03-04 20:54:27,559 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - Started MusicServiceApplication in 3.542 seconds (JVM running for 6.565)
2021-03-04 20:54:45,038 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - Starting MusicServiceApplication using Java 15 on DESKTOP-1TQT759 with PID 14364 (B:\Lessons\NC_2\MusicService\target\classes started by Дима in B:\Lessons\NC_2\MusicService)
2021-03-04 20:54:45,054 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - No active profile set, falling back to default profiles: default
2021-03-04 20:54:46,986 INFO  [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8680 (http)
2021-03-04 20:54:47,013 INFO  [main] org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8680"]
2021-03-04 20:54:47,014 INFO  [main] org.apache.catalina.core.StandardService - Starting service [Tomcat]
